Class No,Rate
19655,0.0
13947,0.0
13948,0.0
15784,0.0
26307,6.458333333333333
21746,0.0
26308,0.72
27942,0.0
26378,0.72
27943,0.0
26377,0.72
23413,0.0
26376,0.72
23414,0.0
26375,0.72
23415,0.0
26374,0.72
23416,0.0
26887,0.72
11663,0.0
26888,0.72
18729,0.0
26889,0.72
20681,0.0
27864,0.0
16980,0.0
16981,0.0
16982,0.0
26369,0.0
18612,0.0
35538,0.0
35539,0.0
35540,0.0
35541,0.0
37583,0.5833333333333334
14603,0.0
37584,1.2
25258,0.0
37585,1.2
14604,0.0
16911,0.0
17486,0.0
17487,0.0
17488,0.0
41206,0.0
18617,0.0
41207,0.0
18619,0.0
41208,0.0
19607,0.0
41209,0.0
29563,2.0416666666666665
27025,0.0
27912,0.0
29644,0.25
24150,0.0
37125,0.0
36020,1.2
25227,0.0
36188,1.0
14605,0.0
36417,1.12
31579,0.0
36871,0.4
26164,0.0
36872,0.16666666666666666
26893,0.0
36022,1.28
17073,0.0
36877,0.5
31588,0.0
37440,0.72
27024,0.0
37785,1.4
26549,0.0
27910,0.0
11761,0.0
29331,0.0
11765,0.0
11764,0.0
16195,0.0
18853,0.0
28163,0.0
37939,0.0
27203,1.0
26910,0.0
36305,0.4166666666666667
18322,0.0
36306,1.0
26922,0.0
16893,0.0
38214,0.0
11117,0.0
23359,0.7916666666666666
26925,0.0
11119,0.0
36867,2.0833333333333335
10641,0.0
36873,0.6
10642,0.0
36874,0.6
14045,0.0
36875,0.25
10645,0.0
36876,0.6
10646,0.0
23199,0.0
23198,0.0
23940,0.0
24919,0.0
23926,0.0
34860,0.0
34861,0.0
34862,0.0
34863,0.0
34864,0.0
36880,1.2916666666666667
15720,0.0
36889,0.3333333333333333
10650,0.0
36890,0.5
10651,0.0
36891,0.4583333333333333
16524,0.0
36892,0.0
10652,0.0
40813,0.0
10735,0.0
10737,0.0
17728,0.0
28397,0.0
34866,0.0
34867,0.0
34868,0.0
29081,0.0
29082,0.0
36900,0.8
10647,0.0
23927,0.0
34865,0.0
20635,0.84
14808,0.0
15910,0.0
16801,0.625
35895,0.0
18689,0.0
14049,0.7083333333333334
17153,0.0
18690,0.0
19913,0.4166666666666667
23297,0.0
24321,0.5416666666666666
22780,0.0
38375,0.0
38376,0.0
17640,0.0
23305,0.0
37038,0.0
23298,0.0
38379,0.0
38380,0.0
36332,0.4583333333333333
27071,0.0
30436,0.041666666666666664
26996,0.0
38381,0.0
38382,0.0
16511,0.0
23307,0.0
40420,0.058823529411764705
40421,0.058823529411764705
40417,0.0
40418,0.058823529411764705
40581,0.0
38383,0.0
38384,0.0
38385,0.0
38386,0.0
38387,0.0
38388,0.0
17196,8.291666666666666
19267,0.0
17197,8.291666666666666
26538,0.0
17198,1.0
37520,0.0
17199,1.0
37521,0.0
17200,1.0
16850,0.0
17201,1.0
29049,0.0
17202,1.0
13221,0.0
17356,1.0
24377,0.0
29528,1.0
23600,0.0
29529,1.0
29051,0.0
29775,0.0
29776,0.0
16793,0.0
17528,0.0
17529,0.0
20153,0.0
20154,0.0
20984,0.0
23111,0.0
23112,0.0
30595,0.3333333333333333
17713,0.0
35264,0.0
35253,0.48
38003,0.0
23113,0.0
36329,0.16666666666666666
16653,0.0
35265,0.0
13380,0.6
17185,0.0
23114,0.0
13381,0.52
22325,0.0
30015,0.0
27468,0.8
17186,0.0
23115,0.0
13383,0.0
22324,0.0
17228,4.583333333333333
17187,0.0
23366,1.0
28012,0.0
23367,1.0
13220,0.0
21758,0.4166666666666667
25065,0.0
26129,1.0
27126,0.0
31243,1.0
25307,0.0
35266,0.0
22783,0.0
24622,0.0
24711,0.0
11280,0.0
11281,0.0
35863,1.0833333333333333
22310,0.0
35864,0.5833333333333334
17349,0.0
35865,0.5
16272,0.0
23116,0.0
23117,0.0
23118,0.0
27688,1.2083333333333333
17070,0.0
11282,0.0
17469,0.6666666666666666
22311,0.0
24568,0.0
36331,0.64
10325,0.0
24569,0.0
14393,3.7916666666666665
17746,0.0
14392,2.875
22299,0.0
14389,1.0
23917,0.0
15986,0.6666666666666666
27074,0.0
16363,0.6666666666666666
21701,0.0
21861,0.5416666666666666
19692,0.0
15976,0.0
11284,0.0
11285,0.0
15977,0.0
11286,0.0
11287,0.0
21175,0.48
27726,0.0
24570,0.0
23429,0.48
22911,0.0
11288,0.0
27430,0.5416666666666666
13222,0.0
23430,0.6
17069,0.0
36473,0.2916666666666667
18953,0.0
20263,0.20833333333333334
23256,0.0
24442,0.25
21126,0.0
27551,0.6
16652,0.0
19076,0.6
28753,0.0
27866,0.48
20915,0.0
23635,0.5833333333333334
22360,0.0
23816,3.44
36276,0.0
28458,0.625
17230,0.0
27361,0.0
27362,0.0
27363,0.0
30566,0.0
30567,0.0
30951,0.0
30997,0.0
30998,0.0
35621,0.0
28133,0.0
15944,0.0
33213,0.375
37642,0.0
30011,0.0
24538,0.6666666666666666
36842,0.0
11289,0.0
36878,0.2916666666666667
13224,0.0
30012,0.0
37045,0.2916666666666667
28158,0.0
11290,0.0
36169,0.5
40989,0.0
11291,0.0
19060,0.25
20575,0.0
11300,0.0
21804,0.25
40497,0.0
11301,0.0
36842,0.3333333333333333
21559,0.0
24538,0.0
27477,0.9583333333333334
19643,0.0
36458,0.0
28158,0.75
23326,0.0
37045,0.0
37659,0.0
14156,0.0
22217,0.9166666666666666
25303,0.0
39593,0.6666666666666666
25984,0.0
36156,0.0
13389,0.0
21176,0.0
14161,0.0
37655,0.0
14159,0.0
30584,0.7916666666666666
26967,0.0
31551,0.4
27000,0.0
37780,0.8
14162,0.0
13390,0.0
36459,0.0
17997,0.0
13391,0.0
27272,1.2
14164,0.0
13392,0.0
28035,2.0416666666666665
14158,0.0
28036,2.0416666666666665
19707,0.0
18348,0.0
17772,0.0
21172,0.6666666666666666
22882,0.0
21173,0.16
22922,0.0
30384,0.0
30385,0.0
15905,0.4583333333333333
26968,0.0
15906,0.4583333333333333
27001,0.0
24030,0.0
11815,0.0
13362,0.625
10536,0.0
13363,0.32
10541,0.0
29681,0.2916666666666667
15996,0.0
30386,0.0
37018,0.0
35849,0.0
28072,0.0
18864,0.0
11807,0.0
13365,0.2916666666666667
14007,0.0
13366,0.0
19645,0.0
27959,0.0
11811,0.0
35198,0.7916666666666666
14005,0.0
35199,1.0
13996,0.0
11812,0.0
11106,0.0
21323,0.125
14000,0.0
21324,0.125
19708,0.0
23676,0.0
30353,0.0
13518,0.7916666666666666
19435,0.0
13367,0.4
13999,0.0
13368,0.375
23172,0.0
11107,0.0
11108,0.0
11109,0.0
22515,0.6
14006,0.0
30355,0.0
13373,0.041666666666666664
13998,0.0
13374,0.0
25298,0.0
13375,0.125
14003,0.0
20265,0.125
14001,0.0
36994,0.0
11111,0.0
11112,0.0
11113,0.0
29683,0.20833333333333334
14002,0.0
26270,0.0
13388,0.6
26163,0.0
28494,0.0
24311,0.4583333333333333
16308,0.0
37582,0.0
40251,0.0
40252,0.0
35644,0.0
20244,0.0
22379,7.75
12001,0.0
26971,0.8333333333333334
40456,0.0
26972,0.88
40457,0.0
22380,0.88
41046,0.0
37243,0.88
40458,0.0
37244,0.875
34346,0.0
37245,0.88
19905,0.0
37246,0.875
12000,0.0
37247,0.5833333333333334
24596,0.0
37248,0.88
26885,0.0
26548,0.0
29950,0.0
29952,0.0
30915,0.0
36283,0.0
36285,0.0
36286,0.0
36287,0.0
36500,0.0
29949,0.0
23432,0.4583333333333333
14589,0.0
10718,0.0
37175,3.0
23446,0.0
37177,1.0
14599,0.0
37179,1.0
14600,0.0
37181,1.0
14601,0.0
10710,0.0
10711,0.0
10712,0.0
10713,0.0
23460,0.4583333333333333
14590,0.0
10719,0.0
36835,0.64
25194,0.0
10714,0.0
26596,2.0
14591,0.0
20227,0.0
26002,1.2
14592,0.0
22843,0.5416666666666666
14593,0.0
37345,0.2916666666666667
14594,0.0
10720,0.0
10726,0.0
10729,0.0
26485,3.2916666666666665
14595,0.0
35860,0.7916666666666666
22218,0.0
35861,0.8
24078,0.0
35862,0.8
14596,0.0
36247,0.8
23187,0.0
27599,0.0
28355,0.0
28740,0.0
26099,0.0
10697,0.0
19141,0.6
14597,0.0
23579,0.6
14598,0.0
10699,0.0
10701,0.0
29271,0.625
14602,0.0
10715,0.0
30328,0.6
23445,0.0
10709,0.0
36870,0.8
14150,0.0
28067,0.0
28039,0.0
29130,2.0416666666666665
14151,0.0
29134,0.96
14152,0.0
29142,0.20833333333333334
15736,0.0
29146,0.5416666666666666
15737,0.0
35309,0.2916666666666667
19693,0.0
10796,0.0
19290,0.0
16028,0.0
16029,0.0
16877,0.0
31196,0.0
36461,0.0
37347,0.0
22510,0.0
24494,0.0
24853,4.0
20417,0.0
24858,1.0
20419,0.0
24863,1.0
11696,0.0
24868,1.0
11697,0.0
24873,1.0
11698,0.0
17328,0.0
20898,0.0
17424,0.0
19301,0.0
19631,0.0
38312,0.0
19272,0.0
23715,0.0
16364,0.0
21419,0.0
30086,0.625
19694,0.0
17389,0.0
36470,0.0
20713,0.16666666666666666
16908,0.0
36528,0.0
24542,0.8
22012,0.0
30814,0.0
35051,1.8333333333333333
40385,0.0
30309,0.0
29873,0.041666666666666664
11460,0.0
30815,0.0
30257,3.6666666666666665
40386,0.0
30258,0.6666666666666666
40387,0.0
30259,0.9166666666666666
40388,0.0
30260,1.0
40389,0.0
30261,1.0
40390,0.0
30310,0.0
30200,0.0
11753,0.0
11754,0.0
11755,0.0
17567,0.7916666666666666
11461,0.0
17568,0.20833333333333334
41087,0.0
17569,0.4583333333333333
41089,0.0
37683,0.125
41090,0.0
36304,0.0
26438,0.0
26439,0.0
26440,0.0
37303,2.25
40391,0.0
37305,0.9166666666666666
40392,0.0
37307,0.9583333333333334
40393,0.0
37309,0.375
40394,0.0
11756,0.0
11757,0.0
11758,0.0
11759,0.0
26269,4.416666666666667
41088,0.0
26422,0.375
19150,0.0
26423,0.7083333333333334
23576,0.0
26424,0.9583333333333334
17806,0.0
26425,0.7083333333333334
14386,0.0
26426,0.625
14387,0.0
26427,0.375
34390,0.0
27963,0.5833333333333334
14490,0.0
28537,0.08333333333333333
14388,0.0
30197,0.0
26441,0.0
26442,0.0
26443,0.0
26444,0.0
26445,0.0
30198,0.0
26446,0.0
26447,0.0
29200,1.8333333333333333
40395,0.0
29205,1.0
40396,0.0
29210,0.375
40397,0.0
30497,0.0
40398,0.0
11760,0.0
19834,0.0
19835,0.0
30738,0.75
14489,0.0
26448,0.0
36663,1.0
40399,0.0
37040,0.0
36144,0.6666666666666666
39885,0.0
30308,0.0
28841,1.0
22258,0.0
28842,1.0
22261,0.0
25038,0.0
24423,0.0
35352,2.7916666666666665
22469,0.0
40487,0.0
20986,0.0
11463,0.0
28738,2.2083333333333335
22466,0.0
37487,0.0
27382,0.0
28006,0.0
30459,1.35
35493,0.3
35535,0.3
22915,0.0
36152,0.0
36153,0.0
36154,0.0
36155,0.0
35946,0.5833333333333334
28684,0.0
35947,1.5833333333333333
31378,0.0
39356,0.0
26712,0.0
35954,0.72
24557,0.0
35956,0.72
30593,0.0
36069,0.5416666666666666
36435,0.0
27094,0.0
22782,0.0
29663,0.0
35028,0.7083333333333334
37572,0.0
35426,0.0
28966,0.72
36496,0.0
28968,0.72
25042,0.0
24503,0.0
35428,0.0
27311,0.72
37479,0.0
35427,0.0
16936,0.3333333333333333
19977,0.0
11775,0.4166666666666667
19978,0.0
17093,0.0
17094,0.0
23658,0.5
23648,0.0
11776,0.72
35143,0.0
16493,0.0
16604,0.0
11777,0.125
35144,0.0
16373,0.125
38005,0.0
31097,0.0
17095,0.0
21180,0.375
37085,0.0
16654,0.0
11778,0.2916666666666667
37080,0.0
28442,0.0
24519,1.25
37086,0.0
24520,0.5
11657,0.0
24521,0.75
11659,0.0
16905,0.0
17096,0.0
19756,0.0
36910,0.375
37081,0.0
28652,0.0
23722,3.44
11660,0.0
16906,0.0
11780,0.20833333333333334
37082,0.0
28681,0.0
11781,0.0
37083,0.0
40930,0.0
16626,0.0
16632,0.0
19973,0.16666666666666666
11662,0.0
35251,0.0
20694,0.3333333333333333
41166,0.0
20695,0.4166666666666667
41167,0.0
38801,0.0
38802,0.0
20696,0.5
41168,0.0
24011,0.7083333333333334
41169,0.0
38803,0.0
38804,0.0
20698,0.20833333333333334
41175,0.0
38810,0.0
19072,0.125
41171,0.0
38806,0.0
23976,0.125
41176,0.0
23977,0.125
41177,0.0
38812,0.0
38813,0.0
25081,0.375
41172,0.0
38807,0.0
36911,0.375
41178,0.0
38814,0.0
24562,3.2083333333333335
41173,0.0
38808,0.0
11784,0.0
41180,0.0
39618,0.041666666666666664
39619,0.041666666666666664
39620,0.041666666666666664
39621,0.0
39622,0.041666666666666664
38816,0.0
38817,0.0
38818,0.0
38819,0.0
38820,0.0
38821,0.0
17806,0.0
16374,0.0
26424,0.0
11786,0.7916666666666666
14650,0.0
16352,0.0
14060,0.4166666666666667
14652,0.0
13993,0.0
24350,0.20833333333333334
14651,0.0
35091,0.0
19134,0.2916666666666667
19729,0.0
10721,0.0
36862,0.5833333333333334
33178,0.0
40765,0.0
11361,0.0
20203,0.0
19278,0.0
14722,0.0
38120,0.0
14723,0.0
38668,0.0
38658,0.0
22170,5.791666666666667
35020,0.0
26272,1.0
35025,0.0
22173,0.7083333333333334
24475,0.0
22171,0.75
34749,0.0
23665,0.75
37447,0.0
26271,0.125
26275,0.0
22172,0.8333333333333334
37533,0.0
23091,0.96
37234,0.0
24869,0.0
24874,0.0
29068,0.0
26539,0.0
26858,0.0
29244,0.0
29378,0.0
29379,0.0
16091,7.416666666666667
11948,0.0
21590,1.0
19910,0.0
16093,1.0
19911,0.0
19258,1.0
19912,0.0
19261,1.0
28993,0.0
16092,1.0
38106,0.0
21591,1.0
38108,0.0
21877,0.0
38110,0.0
21878,1.0
34883,0.0
29078,0.0
29079,0.0
29080,0.0
11398,0.0
11399,0.0
11400,0.0
11401,0.0
37769,0.0
34859,0.0
23590,4.083333333333333
27255,0.0
24582,1.0
34884,0.0
24583,1.0
37448,0.0
27976,1.0
37450,0.0
31360,1.0
38132,0.0
29380,0.0
37483,0.0
21764,0.0
21765,0.0
21768,0.0
19173,2.3333333333333335
19396,0.0
30006,0.6
35295,0.0
30008,0.6
11936,0.0
31396,0.6
11937,0.0
30007,0.6
11938,0.0
31397,0.20833333333333334
11939,0.0
30005,0.08333333333333333
11940,0.0
30698,1.7916666666666667
11941,0.0
30700,0.4
11942,0.0
30702,0.4
11943,0.0
31398,0.4
11944,0.0
30701,0.4
11945,0.0
31399,0.72
11946,0.0
30699,0.2916666666666667
11947,0.0
21769,0.0
21770,0.0
21818,0.0
22250,0.0
22251,0.0
22252,0.0
22412,0.0
22413,0.0
25108,0.0
25109,0.0
26950,0.0
29045,0.0
31190,0.0
34858,0.0
26174,2.0416666666666665
19660,0.0
26175,1.0
19275,0.0
26176,1.0
21748,0.0
28314,0.0
22519,0.0
28315,0.0
36257,0.0
28316,0.0
13078,0.0
31561,0.0
25304,0.0
27155,0.0
28559,0.0
10817,0.0
28064,0.0
10832,0.625
37449,0.0
10823,0.0
21835,0.2916666666666667
27384,0.0
30299,0.0
29571,1.0416666666666667
37208,0.0
20622,0.0
19753,2.875
27386,0.0
30428,2.8333333333333335
27387,0.0
22330,0.625
27388,0.0
26713,2.0
27389,0.0
36914,2.875
26121,0.0
36915,0.8
26122,0.0
36927,0.6
26123,0.0
30301,0.0
37500,0.0
22625,0.0
22627,0.0
22628,0.0
22629,0.0
22630,0.0
14076,3.7916666666666665
36524,0.0
11788,2.875
27776,0.0
14141,1.0
23461,0.0
15979,0.6666666666666666
23514,0.0
16358,0.6666666666666666
23515,0.0
21860,0.5416666666666666
23516,0.0
22632,0.0
22631,0.0
38456,0.0
38457,0.0
38458,0.0
20614,0.0
24856,4.0
23517,0.0
24861,1.0
27413,0.0
24866,1.0
27414,0.0
24871,1.0
27469,0.0
24876,1.0
22686,0.0
20615,0.0
20616,0.0
20617,0.0
20618,0.0
20619,0.0
27209,0.625
24716,0.0
30462,0.20833333333333334
39457,0.0
20620,0.0
20621,0.0
29392,0.16666666666666666
13563,0.0
11153,0.0
40148,0.0
37503,0.0
36918,0.16666666666666666
13561,0.0
27729,0.0
37647,0.625
27075,0.0
11152,0.0
11789,11.125
35121,0.0
11790,1.0
35122,0.0
19837,1.0
35123,0.0
11791,1.0
35124,0.0
35909,1.0
35125,0.0
35913,1.0
35126,0.0
23545,1.0
35127,0.0
23546,1.0
35128,0.0
23547,1.0
35129,0.0
26225,1.0
16748,0.0
29533,1.0
38495,0.0
29534,1.0
17545,0.0
16769,8.833333333333334
11959,0.0
26226,1.0
11960,0.0
23549,1.0
11961,0.0
23548,1.0
17144,0.0
20437,1.0
17145,0.0
26227,1.0
35364,0.0
26228,1.0
26288,0.0
35919,1.0
37772,0.0
28103,1.0
34748,0.0
28104,1.0
23853,0.0
15571,0.0
15578,0.0
15569,0.0
28487,0.0
18245,0.0
15580,0.0
15577,0.0
15579,0.0
19743,0.0
15575,0.0
18238,0.0
19269,0.0
19776,0.0
17510,0.0
15576,0.0
15581,0.0
15572,0.0
27104,0.0
19777,0.0
15574,0.0
15570,0.0
15573,0.0
22272,0.0
11882,0.0
18996,0.0
23438,0.0
29752,0.0
29753,0.0
29754,0.0
26092,0.0
26124,0.0
26125,0.0
26093,0.0
11872,0.0
21588,0.0
11873,0.0
18724,0.0
18730,0.0
23098,0.0
24559,0.0
22602,0.0
36171,0.0
17214,0.0
17215,0.0
16770,6.083333333333333
28094,0.0
21920,1.0
36140,0.0
16771,1.0
36537,0.0
24410,1.0
36071,0.0
24411,1.0
33157,0.0
24412,1.0
36350,0.0
24413,1.0
29636,0.0
16151,0.0
16290,0.0
19775,0.0
19774,0.0
22136,0.0
22137,0.0
22895,0.0
22243,0.0
16879,0.0
29761,0.0
26707,0.0
34688,0.0
20402,0.0
25124,0.0
27517,0.72
29638,0.0
35924,0.625
29640,0.0
22200,0.0
24099,0.0
28521,0.0
27835,0.0
18574,1.5
29642,0.0
18576,2.1666666666666665
40896,0.0
36649,0.0
11962,0.0
36651,0.0
27852,0.0
36653,0.0
36630,0.0
25163,0.0
25164,0.0
25165,0.0
25166,0.0
25167,0.0
27836,0.0
38449,0.0
34707,0.0
24255,0.0
19996,0.0
35925,1.2
36735,0.0
25168,0.0
26047,0.0
11792,4.2
36736,0.0
26890,0.6
36738,0.0
11793,0.6
26382,0.0
11794,0.6
36233,0.0
29548,0.6
29856,0.0
29549,0.6
19077,0.0
39152,0.6
27533,0.0
39153,0.6
36145,0.0
29547,3.75
17573,0.0
16060,0.5833333333333334
39384,0.0
20992,0.6
39385,0.0
26895,0.6
39386,0.0
29550,0.6
39387,0.0
29551,0.14285714285714285
39388,0.0
31205,0.4583333333333333
39389,0.0
39154,0.20833333333333334
39390,0.0
25169,0.0
23439,0.0
22809,0.0
35087,0.0
22535,0.0
27666,0.0
10733,0.0
28282,0.0
17047,0.0
28396,0.0
16587,0.0
15584,0.0
15592,0.0
15582,0.0
28486,0.0
17683,0.0
26041,0.0
34690,0.0
22488,0.0
22489,0.0
34689,0.0
22505,0.0
28864,0.0
22819,0.0
21290,0.0
23386,0.0
34691,0.0
23387,0.0
24256,0.0
34692,0.0
23388,0.0
24704,0.8
39391,0.0
27446,0.7916666666666666
24543,0.0
28527,0.8
37304,0.0
36661,0.8
37306,0.0
15594,0.0
15591,0.0
15593,0.0
10736,0.0
22506,0.0
26042,0.0
23389,0.0
34685,0.0
26153,2.5833333333333335
10920,0.0
26154,0.96
24038,0.0
30190,0.9166666666666666
29040,0.0
26232,0.96
29041,0.0
26234,0.56
29042,0.0
26237,0.56
29043,0.0
26238,0.56
18379,0.0
30193,0.4583333333333333
21144,0.0
26239,0.8
21763,0.0
22820,0.0
19508,0.0
22821,0.0
11823,0.0
20424,0.0
24258,0.0
23399,0.0
19622,0.0
23400,0.0
35844,3.0416666666666665
37308,0.0
35850,1.0
37310,0.0
35937,0.9583333333333334
24546,0.0
21037,0.0
15589,0.0
17508,0.0
22507,0.0
31171,0.0
31191,0.0
36075,1.25
34839,0.0
36076,0.375
25908,0.0
36077,0.4166666666666667
29038,0.0
36078,0.4583333333333333
29039,0.0
22265,0.0
11824,0.0
21494,0.0
23402,0.0
23462,6.166666666666667
24547,0.0
23518,1.0
24548,0.0
23519,1.0
24549,0.0
23520,1.0
24550,0.0
23521,1.0
24551,0.0
27417,1.0
24552,0.0
27418,1.0
30406,0.0
17509,0.0
22147,0.0
17071,0.0
15590,0.0
15595,0.0
15585,0.0
16575,0.0
22673,0.0
16732,0.0
22674,0.0
38450,0.0
34701,0.0
20759,0.0
28041,0.0
35941,1.4
27855,0.0
37463,2.4
26031,0.0
21102,0.0
15588,0.0
27765,0.0
19414,0.0
24282,2.0833333333333335
30717,0.0
24257,0.0
24283,4.666666666666667
26032,0.0
24284,1.0
26033,0.0
24285,0.9583333333333334
26034,0.0
29577,1.0
37678,0.0
24286,0.5714285714285714
37679,0.0
24417,0.625
35131,0.0
24418,1.0
36146,0.0
35945,0.9166666666666666
35179,0.0
15583,0.0
15587,0.0
15586,0.0
16277,0.0
19755,0.0
19786,0.0
22318,0.0
21015,0.0
28991,0.0
28992,0.0
19415,0.0
27865,0.0
11821,0.0
16734,0.0
22675,0.0
25920,2.25
21145,0.0
25921,0.5
21146,0.0
25922,0.8333333333333334
29044,0.0
25923,0.9166666666666666
36621,0.0
21495,0.0
11825,0.0
16736,0.0
23404,0.0
17470,2.9166666666666665
35181,0.0
20647,0.8333333333333334
35183,0.0
18880,0.75
35185,0.0
18879,0.6666666666666666
37314,0.0
39221,0.6666666666666666
37317,0.0
22316,0.0
22199,0.0
22317,0.0
24070,0.0
24071,0.0
27252,0.0
28866,0.0
16735,0.0
21837,0.0
19096,0.0
11795,4.5
36622,0.0
29578,0.09523809523809523
36623,0.0
11796,0.4583333333333333
36624,0.0
11797,0.5833333333333334
36625,0.0
11798,0.6
36626,0.0
24419,0.6
36627,0.0
35985,0.4583333333333333
36628,0.0
35986,0.047619047619047616
36629,0.0
39225,0.5
34842,0.0
23405,0.0
26941,0.0
34662,0.0
38453,0.0
31207,0.0
28525,0.0
34665,0.0
35987,2.5833333333333335
37320,0.0
35988,1.0
37935,0.0
35989,1.0
36150,0.0
24072,0.0
24073,0.0
24074,0.0
21838,0.0
22676,0.0
15980,0.0
24857,4.0
34843,0.0
24862,1.0
34844,0.0
24867,1.0
34845,0.0
24872,1.0
24854,0.0
24877,1.0
24859,0.0
34666,0.0
34667,0.0
34668,0.0
34669,0.0
34670,0.0
36657,0.25
29203,0.0
36655,0.375
29208,0.0
24075,0.0
24076,0.0
34693,0.0
23390,0.0
37299,0.25
29213,0.0
37301,0.3333333333333333
30432,0.0
11624,0.0
24884,0.0
26043,0.0
28865,0.0
27814,0.25
24864,0.0
34671,0.0
33208,0.8
27853,0.0
33209,0.8
10917,0.0
33210,0.8
36925,0.0
33211,0.7916666666666666
23834,0.0
11822,0.0
24259,0.0
22490,0.0
19998,0.0
27518,1.0
24869,0.0
34672,0.0
29587,1.6
22424,0.0
28929,0.0
36609,3.0416666666666665
24874,0.0
36610,1.0
29068,0.0
36613,1.0
26539,0.0
36614,1.0
26858,0.0
40671,0.48
34673,0.0
34674,0.0
34675,0.0
34676,0.0
34677,0.0
19555,0.0
22425,0.0
38656,0.041666666666666664
22426,0.0
39041,0.041666666666666664
22427,0.0
38959,0.16666666666666666
22428,0.0
40215,0.15
40214,0.05
40274,0.1
40275,0.3
41002,0.6666666666666666
41043,0.0
41184,0.0
34623,0.0
37050,0.0
37051,0.0
25924,0.0
21819,0.0
28930,0.0
25932,0.0
20823,0.0
21314,0.0
27301,0.0
23632,0.0
18136,0.0
22429,0.0
40926,0.0
34679,0.0
34680,0.0
27815,0.5416666666666666
29244,0.0
29855,0.0
29618,0.25
30488,0.0
34686,0.0
35992,1.4
29378,0.0
27302,0.0
27522,0.8
30489,0.0
34704,0.0
29619,1.2
29379,0.0
29003,0.0
29625,3.0833333333333335
36988,0.0
29626,1.0
34870,0.0
29627,1.0
34871,0.0
29628,1.0
34872,0.0
40893,0.28
26046,0.0
28001,0.0
20676,0.0
26044,0.0
20677,0.0
31252,0.0
29380,0.0
29332,0.5833333333333334
34874,0.0
25925,0.0
35994,1.2
34875,0.0
28931,0.0
22481,1.6
29071,0.0
23412,0.0
22482,0.96
29072,0.0
27805,0.625
29073,0.0
26501,0.72
11408,0.0
26875,1.1666666666666667
15938,0.0
36016,0.5416666666666666
34853,0.0
37464,0.6
37753,0.0
37542,0.72
11393,0.0
20679,0.0
20680,0.0
26045,0.0
34720,0.0
22492,0.0
28042,0.0
28503,0.0
19437,0.5833333333333334
35032,0.0
27295,0.0
11800,0.3333333333333333
21971,0.0
28932,0.0
22483,0.375
22423,0.0
21580,0.0
36019,0.125
18881,0.0
37592,0.0
14063,0.75
21090,0.0
38102,0.0
29259,0.4583333333333333
19306,0.0
38460,0.0
36021,0.6
19653,0.0
38103,0.0
36023,0.5416666666666666
20390,0.0
38641,0.0
36025,0.6
31331,0.0
38104,0.0
36027,0.6
21622,0.0
38964,0.0
36028,0.4583333333333333
28066,0.0
34992,0.0
20711,0.5833333333333334
10741,0.0
24205,0.0
20627,0.4166666666666667
21994,0.0
35961,0.0
14064,0.7916666666666666
30931,0.0
11801,0.7916666666666666
31180,0.0
24590,0.0
24591,0.0
11802,0.5416666666666666
10745,0.0
34993,0.0
21214,0.20833333333333334
37767,0.0
27994,0.0
17227,0.5416666666666666
25156,0.0
34996,0.0
22669,1.375
22813,0.0
24355,0.0
30404,0.3333333333333333
17740,0.0
34997,0.0
22832,0.7083333333333334
35088,0.0
29585,0.0
36646,0.48
19010,0.0
22512,1.9583333333333333
10744,0.0
30316,0.041666666666666664
17818,0.0
24605,0.0
28978,0.0
11805,0.0
23134,0.0
28979,0.0
11806,0.041666666666666664
20529,0.0
29267,0.0
15909,3.96
31405,0.0
40015,0.18181818181818182
40024,0.045454545454545456
40022,0.045454545454545456
40018,0.09090909090909091
40013,0.09090909090909091
40019,0.0
40012,0.13636363636363635
40021,0.045454545454545456
40020,0.09090909090909091
40011,0.0
40017,0.045454545454545456
40009,0.045454545454545456
40023,0.045454545454545456
40016,0.18181818181818182
40010,0.045454545454545456
40014,0.045454545454545456
41199,0.04
28980,0.0
28981,0.0
28982,0.0
34821,0.0
27256,0.0
34779,0.0
34780,0.0
34781,0.0
34782,0.0
34783,0.0
34784,0.0
34785,0.0
10839,0.0
10841,0.0
10842,0.0
34807,0.0
28972,0.0
36527,0.0
30632,0.0
16241,0.0
23368,0.0
30633,0.9583333333333334
20801,0.0
30634,0.9583333333333334
18038,0.0
11344,0.0
17280,0.0
30635,0.4166666666666667
16242,0.0
11343,0.0
30630,0.6666666666666666
34950,0.0
30631,0.6666666666666666
34951,0.0
14143,0.0
16516,0.0
17687,0.3333333333333333
41181,0.0
13701,0.0
34688,0.18181818181818182
24411,0.0
20402,0.6
24412,0.0
37499,0.0
25124,0.72
24413,0.0
28521,0.72
27517,0.0
27835,0.72
35924,0.0
27836,0.72
18574,0.0
38449,0.5
18576,0.0
30878,0.0
28069,0.0
38122,0.0
18023,0.0
18024,0.0
34707,0.3333333333333333
36649,0.0
24255,0.5833333333333334
36651,0.0
19996,0.625
36653,0.0
26047,0.72
35925,0.0
26041,0.72
11792,0.0
34690,0.72
26890,0.0
22488,0.72
11793,0.0
22489,0.08333333333333333
11794,0.0
34689,0.2916666666666667
29548,0.0
22505,0.25
29549,0.0
21034,0.0
29827,0.0
21958,0.0
35406,0.0
24593,0.0
37526,0.0
37527,0.0
35401,0.0
35402,0.0
35403,0.0
28864,0.375
39152,0.0
22819,0.4
39153,0.0
